Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2983.00,CA-2011-131310,12/07/2013,18/07/2013,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Seattle,Washington,98115.00,West,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,11.264,4,0.2,3.8016
4552.00,US-2011-165862,13/07/2013,17/07/2013,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049.00,West,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,351.216,3,0.2,4.3902
2996.00,US-2011-150532,14/07/2013,21/07/2013,Standard Class,PB-19150,Philip Brown,Consumer,United States,Phoenix,Arizona,85023.00,West,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,55.92,5,0.2,6.291
2103.00,CA-2011-123295,18/07/2013,18/07/2013,Same Day,AH-10120,Adrian Hane,Home Office,United States,Tucson,Arizona,85705.00,West,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,259.136,4,0.2,-25.9136
5589.00,CA-2011-168158,19/07/2013,24/07/2013,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Great Falls,Montana,59405.00,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6.096,2,0.2,2.2098
5969.00,CA-2011-141726,20/07/2013,22/07/2013,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105.00,West,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,104.85,1,0,50.328
5970.00,CA-2011-141726,20/07/2013,22/07/2013,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105.00,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8.704,2,0.2,3.1552
5971.00,CA-2011-141726,20/07/2013,22/07/2013,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105.00,West,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,19.92,4,0,9.7608
5972.00,CA-2011-141726,20/07/2013,22/07/2013,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105.00,West,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,43.02,3,0,15.4872
7229.00,CA-2011-157546,20/07/2013,22/07/2013,First Class,RD-19720,Roger Demir,Consumer,United States,San Francisco,California,94122.00,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,89.712,6,0.2,30.2778
7230.00,CA-2011-157546,20/07/2013,22/07/2013,First Class,RD-19720,Roger Demir,Consumer,United States,San Francisco,California,94122.00,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,3,0,10.7301
8130.00,CA-2011-127866,20/07/2013,23/07/2013,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503.00,West,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.94,2,0,15.0984
8131.00,CA-2011-127866,20/07/2013,23/07/2013,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503.00,West,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,11.96,2,0,5.8604
8132.00,CA-2011-127866,20/07/2013,23/07/2013,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503.00,West,OFF-AR-10003481,Office Supplies,Art,Newell 348,13.12,4,0,3.8048
8133.00,CA-2011-127866,20/07/2013,23/07/2013,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503.00,West,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,3,0,160.623
1871.00,CA-2011-116932,21/07/2013,25/07/2013,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,94122.00,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,5,0,25.792
1872.00,CA-2011-116932,21/07/2013,25/07/2013,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,94122.00,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2,0.2,50.098
1873.00,CA-2011-116932,21/07/2013,25/07/2013,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,94122.00,West,FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",272.848,1,0.2,27.2848
7167.00,CA-2011-117464,22/07/2013,24/07/2013,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Francisco,California,94122.00,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,11.52,4,0,3.2256
7168.00,CA-2011-117464,22/07/2013,24/07/2013,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Francisco,California,94122.00,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,717.72,3,0.2,71.772
7169.00,CA-2011-117464,22/07/2013,24/07/2013,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Francisco,California,94122.00,West,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,236.5,10,0,68.585
7170.00,CA-2011-117464,22/07/2013,24/07/2013,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Francisco,California,94122.00,West,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,170.352,3,0.2,19.1646
9484.00,CA-2011-122679,22/07/2013,28/07/2013,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Los Angeles,California,90008.00,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,19.68,6,0,6.4944
373.00,US-2011-119137,23/07/2013,27/07/2013,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705.00,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8.16,5,0.7,-5.712
374.00,US-2011-119137,23/07/2013,27/07/2013,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705.00,West,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,1023.936,8,0.2,179.1888
375.00,US-2011-119137,23/07/2013,27/07/2013,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705.00,West,OFF-AR-10000658,Office Supplies,Art,Newell 324,9.24,1,0.2,0.924
376.00,US-2011-119137,23/07/2013,27/07/2013,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705.00,West,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,479.04,10,0.2,-29.94
9422.00,CA-2011-145254,23/07/2013,27/07/2013,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122.00,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,604.752,6,0.2,60.4752
9423.00,CA-2011-145254,23/07/2013,27/07/2013,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122.00,West,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,40.7,5,0,11.803
9424.00,CA-2011-145254,23/07/2013,27/07/2013,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122.00,West,TEC-PH-10004531,Technology,Phones,AT&T CL2909,302.376,3,0.2,37.797
9425.00,CA-2011-145254,23/07/2013,27/07/2013,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122.00,West,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45,3,0,4.95
2505.00,CA-2011-143917,25/07/2013,27/07/2013,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,San Francisco,California,94122.00,West,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",53.72,4,0,15.0416
2506.00,CA-2011-143917,25/07/2013,27/07/2013,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,San Francisco,California,94122.00,West,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,8187.65,5,0,327.506
2507.00,CA-2011-143917,25/07/2013,27/07/2013,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,San Francisco,California,94122.00,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,77.92,8,0,34.2848
3647.00,CA-2011-146528,25/07/2013,27/07/2013,Second Class,VF-21715,Vicky Freymann,Home Office,United States,Los Angeles,California,90045.00,West,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,6.48,1,0,3.1752
3648.00,CA-2011-146528,25/07/2013,27/07/2013,Second Class,VF-21715,Vicky Freymann,Home Office,United States,Los Angeles,California,90045.00,West,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,15.52,4,0,4.5008
3838.00,CA-2011-126760,26/07/2013,02/08/2013,Standard Class,KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,89031.00,West,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,911.984,2,0.2,113.998
3839.00,CA-2011-126760,26/07/2013,02/08/2013,Standard Class,KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,89031.00,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,674.352,3,0.2,-109.5822
3840.00,CA-2011-126760,26/07/2013,02/08/2013,Standard Class,KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,89031.00,West,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,134.01,9,0,36.1827
3841.00,CA-2011-126760,26/07/2013,02/08/2013,Standard Class,KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,89031.00,West,TEC-AC-10004814,Technology,Accessories,Logitech Illuminated Ultrathin Keyboard with Backlighting,170.97,3,0,70.0977
6423.00,CA-2011-159121,26/07/2013,01/08/2013,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Draper,Utah,84020.00,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,111.93,7,0,34.6983
3866.00,CA-2011-124709,27/07/2013,29/07/2013,Second Class,GW-14605,Giulietta Weimer,Consumer,United States,San Francisco,California,94122.00,West,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238,2,0,38.08
8888.00,CA-2011-169642,27/07/2013,30/07/2013,Second Class,BB-10990,Barry Blumstein,Corporate,United States,Los Angeles,California,90036.00,West,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",276.28,2,0,0
5162.00,CA-2011-111192,30/07/2013,05/08/2013,Standard Class,TS-21430,Tom Stivers,Corporate,United States,Seattle,Washington,98103.00,West,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",1367.84,8,0,259.8896
2173.00,CA-2011-152296,01/08/2013,03/08/2013,First Class,IL-15100,Ivan Liston,Consumer,United States,San Francisco,California,94122.00,West,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,19.752,3,0.2,6.9132
202.00,CA-2011-133690,03/08/2013,05/08/2013,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219.00,West,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,0.5,-161.875
203.00,CA-2011-133690,03/08/2013,05/08/2013,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219.00,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,0.2,0.2925
3156.00,CA-2011-128986,03/08/2013,05/08/2013,Second Class,GH-14410,Gary Hansen,Home Office,United States,Glendale,Arizona,85301.00,West,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,93.024,3,0.2,33.7212
1376.00,CA-2011-126361,04/08/2013,09/08/2013,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062.00,West,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75,3,0,305.13
1377.00,CA-2011-126361,04/08/2013,09/08/2013,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062.00,West,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,447.84,8,0,219.4416
1378.00,CA-2011-126361,04/08/2013,09/08/2013,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062.00,West,OFF-AR-10000896,Office Supplies,Art,Newell 329,16.4,5,0,4.264
1379.00,CA-2011-126361,04/08/2013,09/08/2013,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062.00,West,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,399.96,5,0.2,34.9965
1380.00,CA-2011-126361,04/08/2013,09/08/2013,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062.00,West,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",158.9,5,0,7.945
1381.00,CA-2011-126361,04/08/2013,09/08/2013,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062.00,West,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,13.184,1,0.2,4.7792
172.00,CA-2011-118962,05/08/2013,09/08/2013,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004.00,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3,0,9.8418
173.00,CA-2011-118962,05/08/2013,09/08/2013,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004.00,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0,53.2608
174.00,CA-2011-118962,05/08/2013,09/08/2013,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004.00,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,21.259
5358.00,CA-2011-150490,05/08/2013,11/08/2013,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122.00,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,16.36,1,0,1.636
5359.00,CA-2011-150490,05/08/2013,11/08/2013,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122.00,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,15.78,2,0,0.6312
5360.00,CA-2011-150490,05/08/2013,11/08/2013,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122.00,West,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,45.98,2,0,12.8744
595.00,CA-2011-131450,08/08/2013,15/08/2013,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024.00,West,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,0,22.0748
596.00,CA-2011-131450,08/08/2013,15/08/2013,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024.00,West,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,3,0.2,434.9913
597.00,CA-2011-131450,08/08/2013,15/08/2013,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024.00,West,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,445.96,5,0.2,55.745
598.00,CA-2011-131450,08/08/2013,15/08/2013,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024.00,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8,0,91.7728
1466.00,CA-2011-151708,08/08/2013,14/08/2013,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Glendale,Arizona,85301.00,West,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",121.376,4,0.2,-3.0344
1467.00,CA-2011-151708,08/08/2013,14/08/2013,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Glendale,Arizona,85301.00,West,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,0.2,-10.7973
2751.00,CA-2011-154669,08/08/2013,11/08/2013,Second Class,TM-21010,Tamara Manning,Consumer,United States,Vacaville,California,95687.00,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,423.28,11,0,110.0528
1741.00,CA-2011-110527,09/08/2013,16/08/2013,Standard Class,ED-13885,Emily Ducich,Home Office,United States,San Diego,California,92037.00,West,OFF-LA-10000262,Office Supplies,Labels,Avery 494,20.88,8,0,9.6048
3392.00,CA-2011-166471,09/08/2013,13/08/2013,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Seattle,Washington,98103.00,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.168,4,0.2,68.198
3393.00,CA-2011-166471,09/08/2013,13/08/2013,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Seattle,Washington,98103.00,West,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,219.168,2,0.2,-43.8336
3629.00,CA-2011-169726,09/08/2013,13/08/2013,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98103.00,West,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,2060.744,7,0.2,643.9825
7070.00,CA-2011-141901,09/08/2013,14/08/2013,Standard Class,GM-14500,Gene McClure,Consumer,United States,Fresno,California,93727.00,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),5.98,1,0,2.691
7433.00,CA-2011-161249,09/08/2013,13/08/2013,Standard Class,RD-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,85023.00,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",4.464,3,0.2,-0.9486
7434.00,CA-2011-161249,09/08/2013,13/08/2013,Standard Class,RD-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,85023.00,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,9.345,5,0.7,-6.5415
1239.00,CA-2011-127012,11/08/2013,15/08/2013,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Seattle,Washington,98105.00,West,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",12.35,1,0,5.434
1240.00,CA-2011-127012,11/08/2013,15/08/2013,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Seattle,Washington,98105.00,West,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,40.97,1,0,10.6522
1241.00,CA-2011-127012,11/08/2013,15/08/2013,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Seattle,Washington,98105.00,West,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",22.96,2,0,10.7912
8244.00,CA-2011-109897,12/08/2013,16/08/2013,Standard Class,BW-11200,Ben Wallace,Consumer,United States,San Francisco,California,94122.00,West,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,806.336,8,0.2,50.396
8245.00,CA-2011-109897,12/08/2013,16/08/2013,Standard Class,BW-11200,Ben Wallace,Consumer,United States,San Francisco,California,94122.00,West,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",85.44,3,0,31.6128
9823.00,US-2011-164406,15/08/2013,19/08/2013,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94122.00,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,152.91,3,0,42.8148
9824.00,US-2011-164406,15/08/2013,19/08/2013,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94122.00,West,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,92.94,3,0,41.823
9825.00,US-2011-164406,15/08/2013,19/08/2013,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94122.00,West,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,17.856,4,0.2,6.2496
9826.00,US-2011-164406,15/08/2013,19/08/2013,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94122.00,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,46.44,3,0.2,15.093
9827.00,US-2011-164406,15/08/2013,19/08/2013,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94122.00,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,195.136,4,0.2,-12.196
7003.00,CA-2011-133158,19/08/2013,21/08/2013,Second Class,DW-13195,David Wiener,Corporate,United States,Los Angeles,California,90045.00,West,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",289.24,7,0,26.0316
7004.00,CA-2011-133158,19/08/2013,21/08/2013,Second Class,DW-13195,David Wiener,Corporate,United States,Los Angeles,California,90045.00,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,2,0.2,22.5732
6672.00,CA-2011-154837,23/08/2013,27/08/2013,Second Class,RB-19645,Robert Barroso,Corporate,United States,Los Angeles,California,90032.00,West,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,49.568,2,0.2,17.3488
7020.00,CA-2011-124737,23/08/2013,27/08/2013,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219.00,West,OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,15.552,3,0.2,5.4432
7021.00,CA-2011-124737,23/08/2013,27/08/2013,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219.00,West,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,6.8,1,0.2,0.51
7022.00,CA-2011-124737,23/08/2013,27/08/2013,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219.00,West,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,4.224,3,0.2,1.2672
7023.00,CA-2011-124737,23/08/2013,27/08/2013,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219.00,West,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,143.64,9,0.2,10.773
7024.00,CA-2011-124737,23/08/2013,27/08/2013,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219.00,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,31.104,6,0.2,10.8864
7025.00,CA-2011-124737,23/08/2013,27/08/2013,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219.00,West,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,223.056,9,0.2,69.705
3028.00,CA-2011-106719,24/08/2013,24/08/2013,Same Day,RB-19645,Robert Barroso,Corporate,United States,Billings,Montana,59102.00,West,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",8.288,2,0.2,2.6936
5944.00,CA-2011-104178,25/08/2013,29/08/2013,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036.00,West,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",6.28,1,0,2.6376
5945.00,CA-2011-104178,25/08/2013,29/08/2013,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036.00,West,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,95.1,5,0,30.432
5946.00,CA-2011-104178,25/08/2013,29/08/2013,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036.00,West,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,25.92,4,0,12.4416
5947.00,CA-2011-104178,25/08/2013,29/08/2013,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036.00,West,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,48.84,4,0,13.1868
6579.00,CA-2011-103660,25/08/2013,30/08/2013,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Seattle,Washington,98103.00,West,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,1007.944,7,0.2,75.5958
187.00,CA-2011-123260,26/08/2013,30/08/2013,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Los Angeles,California,90032.00,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0,22.984
19.00,CA-2011-143336,27/08/2013,01/09/2013,Second Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,San Francisco,California,94109.00,West,OFF-AR-10003056,Office Supplies,Art,Newell 341,8.56,2,0,2.4824
20.00,CA-2011-143336,27/08/2013,01/09/2013,Second Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,San Francisco,California,94109.00,West,TEC-PH-10001949,Technology,Phones,Cisco SPA 501G IP Phone,213.48,3,0.2,16.011
21.00,CA-2011-143336,27/08/2013,01/09/2013,Second Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,San Francisco,California,94109.00,West,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",22.72,4,0.2,7.384
1651.00,CA-2011-135699,29/08/2013,29/08/2013,Same Day,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110.00,West,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,109.92,2,0,53.8608
1652.00,CA-2011-135699,29/08/2013,29/08/2013,Same Day,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110.00,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,13.36,2,0,6.4128
3478.00,CA-2011-143385,31/08/2013,05/09/2013,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,Santa Fe,New Mexico,87505.00,West,TEC-AC-10001635,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,92.52,9,0,18.504
1162.00,CA-2011-126522,01/09/2013,05/09/2013,Second Class,LT-16765,Larry Tron,Consumer,United States,Escondido,California,92025.00,West,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",53.94,3,0,15.6426
6623.00,CA-2011-130449,06/09/2013,09/09/2013,First Class,VP-21760,Victoria Pisteka,Corporate,United States,San Francisco,California,94109.00,West,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",41.88,6,0,12.1452
6624.00,CA-2011-130449,06/09/2013,09/09/2013,First Class,VP-21760,Victoria Pisteka,Corporate,United States,San Francisco,California,94109.00,West,OFF-LA-10001934,Office Supplies,Labels,Avery 516,58.48,8,0,27.4856
8367.00,CA-2011-109918,07/09/2013,12/09/2013,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051.00,West,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",27.36,4,0,7.3872
